Contrat;Date et heure;Puissance réelle (kW);Code de puissance réelle;90 % de la puissance apparente (kVA);Code de puissance apparente
0300164754;2025-10-08 04:15:00;66,0;R;78,7;R
0300164754;2025-10-08 04:00:00;66,3;R;78,7;R
0300164754;2025-10-08 03:45:00;65,7;R;78,0;R
0300164754;2025-10-08 03:30:00;62,7;R;75,2;R
0300164754;2025-10-08 03:15:00;61,2;R;73,4;R
0300164754;2025-10-08 03:00:00;59,2;R;71,1;R
0300164754;2025-10-08 02:45:00;43,8;R;49,8;R
0300164754;2025-10-08 02:30:00;61,8;R;73,3;R
0300164754;2025-10-08 02:15:00;63,1;R;74,7;R
0300164754;2025-10-08 02:00:00;63,2;R;75,1;R
0300164754;2025-10-08 01:45:00;48,8;R;55,2;R
0300164754;2025-10-08 01:30:00;64,2;R;75,7;R
0300164754;2025-10-08 01:15:00;65,3;R;76,6;R
0300164754;2025-10-08 01:00:00;65,7;R;76,8;R
0300164754;2025-10-08 00:45:00;65,4;R;76,6;R
0300164754;2025-10-08 00:30:00;64,6;R;75,7;R
0300164754;2025-10-08 00:15:00;66,3;R;74,8;R
0300164754;2025-10-08 00:00:00;65,3;R;74,3;R
0300164754;2025-10-07 23:45:00;64,1;R;75,1;R
0300164754;2025-10-07 23:30:00;53,7;R;61,3;R
0300164754;2025-10-07 23:15:00;55,8;R;63,7;R
0300164754;2025-10-07 23:00:00;63,2;R;72,6;R
0300164754;2025-10-07 22:45:00;62,4;R;71,6;R
0300164754;2025-10-07 22:30:00;62,6;R;72,4;R
0300164754;2025-10-07 22:15:00;65,0;R;76,2;R
0300164754;2025-10-07 22:00:00;64,1;R;75,0;R
0300164754;2025-10-07 21:45:00;63,5;R;74,1;R
0300164754;2025-10-07 21:30:00;61,6;R;73,0;R
0300164754;2025-10-07 21:15:00;63,5;R;75,6;R
0300164754;2025-10-07 21:00:00;63,0;R;74,9;R
0300164754;2025-10-07 20:45:00;63,0;R;74,9;R
0300164754;2025-10-07 20:30:00;49,6;R;55,9;R
0300164754;2025-10-07 20:15:00;68,0;R;79,9;R
0300164754;2025-10-07 20:00:00;66,6;R;78,4;R
0300164754;2025-10-07 19:45:00;67,5;R;78,8;R
0300164754;2025-10-07 19:30:00;66,3;R;76,9;R
0300164754;2025-10-07 19:15:00;67,8;R;76,9;R
0300164754;2025-10-07 19:00:00;72,2;R;81,6;R
0300164754;2025-10-07 18:45:00;78,4;R;86,3;R
0300164754;2025-10-07 18:30:00;79,5;R;86,9;R
0300164754;2025-10-07 18:15:00;79,7;R;84,6;R
0300164754;2025-10-07 18:00:00;80,4;R;85,6;R
0300164754;2025-10-07 17:45:00;76,8;R;83,2;R
0300164754;2025-10-07 17:30:00;91,8;R;99,7;R
0300164754;2025-10-07 17:15:00;101,8;R;111,0;R
0300164754;2025-10-07 17:00:00;101,3;R;110,0;R
0300164754;2025-10-07 16:45:00;104,1;R;112,3;R
0300164754;2025-10-07 16:30:00;99,6;R;109,6;R
0300164754;2025-10-07 16:15:00;99,0;R;109,5;R
0300164754;2025-10-07 16:00:00;112,8;R;126,0;R
0300164754;2025-10-07 15:45:00;117,4;R;132,2;R
0300164754;2025-10-07 15:30:00;121,1;R;136,3;R
0300164754;2025-10-07 15:15:00;123,9;R;138,4;R
0300164754;2025-10-07 15:00:00;113,7;R;125,5;R
0300164754;2025-10-07 14:45:00;116,4;R;125,7;R
0300164754;2025-10-07 14:30:00;123,9;R;134,5;R
0300164754;2025-10-07 14:15:00;129,8;R;141,0;R
0300164754;2025-10-07 14:00:00;133,5;R;144,1;R
0300164754;2025-10-07 13:45:00;135,8;R;146,1;R
0300164754;2025-10-07 13:30:00;144,1;R;155,6;R
0300164754;2025-10-07 13:15:00;140,8;R;151,9;R
0300164754;2025-10-07 13:00:00;132,9;R;142,4;R
0300164754;2025-10-07 12:45:00;127,9;R;138,3;R
0300164754;2025-10-07 12:30:00;136,4;R;148,5;R
0300164754;2025-10-07 12:15:00;137,7;R;150,1;R
0300164754;2025-10-07 12:00:00;127,5;R;140,4;R
0300164754;2025-10-07 11:45:00;134,9;R;146,3;R
0300164754;2025-10-07 11:30:00;135,6;R;147,0;R
0300164754;2025-10-07 11:15:00;109,0;R;117,2;R
0300164754;2025-10-07 11:00:00;109,3;R;118,0;R
0300164754;2025-10-07 10:45:00;115,0;R;122,7;R
0300164754;2025-10-07 10:30:00;112,7;R;120,8;R
0300164754;2025-10-07 10:15:00;107,5;R;117,1;R
0300164754;2025-10-07 10:00:00;108,2;R;116,7;R
0300164754;2025-10-07 09:45:00;115,9;R;126,8;R
0300164754;2025-10-07 09:30:00;111,5;R;123,6;R
0300164754;2025-10-07 09:15:00;115,5;R;129,1;R
0300164754;2025-10-07 09:00:00;118,5;R;132,7;R
0300164754;2025-10-07 08:45:00;106,5;R;118,9;R
0300164754;2025-10-07 08:30:00;88,2;R;97,6;R
0300164754;2025-10-07 08:15:00;86,2;R;96,6;R
0300164754;2025-10-07 08:00:00;83,5;R;93,4;R
0300164754;2025-10-07 07:45:00;86,2;R;95,3;R
0300164754;2025-10-07 07:30:00;93,8;R;103,4;R
0300164754;2025-10-07 07:15:00;89,0;R;98,1;R
0300164754;2025-10-07 07:00:00;88,1;R;96,9;R
0300164754;2025-10-07 06:45:00;80,2;R;89,2;R
0300164754;2025-10-07 06:30:00;71,9;R;81,3;R
0300164754;2025-10-07 06:15:00;75,8;R;83,3;R
0300164754;2025-10-07 06:00:00;79,2;R;88,4;R
0300164754;2025-10-07 05:45:00;78,1;R;87,7;R
0300164754;2025-10-07 05:30:00;55,0;R;63,5;R
0300164754;2025-10-07 05:15:00;65,6;R;78,2;R
0300164754;2025-10-07 05:00:00;64,7;R;75,4;R
0300164754;2025-10-07 04:45:00;64,4;R;75,1;R
0300164754;2025-10-07 04:30:00;63,2;R;75,2;R
0300164754;2025-10-07 04:15:00;62,8;R;74,0;R
0300164754;2025-10-07 04:00:00;63,5;R;74,4;R
0300164754;2025-10-07 03:45:00;63,5;R;74,6;R
0300164754;2025-10-07 03:30:00;62,1;R;71,9;R
0300164754;2025-10-07 03:15:00;62,4;R;72,2;R
0300164754;2025-10-07 03:00:00;61,9;R;71,9;R
0300164754;2025-10-07 02:45:00;48,7;R;55,0;R
0300164754;2025-10-07 02:30:00;62,7;R;74,1;R
0300164754;2025-10-07 02:15:00;63,1;R;74,6;R
0300164754;2025-10-07 02:00:00;63,7;R;75,3;R
0300164754;2025-10-07 01:45:00;63,4;R;75,0;R
0300164754;2025-10-07 01:30:00;47,2;R;52,9;R
0300164754;2025-10-07 01:15:00;64,5;R;75,4;R
0300164754;2025-10-07 01:00:00;66,1;R;78,1;R
0300164754;2025-10-07 00:45:00;66,6;R;78,8;R
0300164754;2025-10-07 00:30:00;66,2;R;78,2;R
0300164754;2025-10-07 00:15:00;66,0;R;76,0;R
0300164754;2025-10-07 00:00:00;65,7;R;75,3;R
0300164754;2025-10-06 23:45:00;50,0;R;56,8;R
0300164754;2025-10-06 23:30:00;62,4;R;74,5;R
0300164754;2025-10-06 23:15:00;63,6;R;76,0;R
0300164754;2025-10-06 23:00:00;64,8;R;76,9;R
0300164754;2025-10-06 22:45:00;64,7;R;77,1;R
0300164754;2025-10-06 22:30:00;50,6;R;57,9;R
0300164754;2025-10-06 22:15:00;64,8;R;75,1;R
0300164754;2025-10-06 22:00:00;64,7;R;75,2;R
0300164754;2025-10-06 21:45:00;64,2;R;74,8;R
0300164754;2025-10-06 21:30:00;64,2;R;75,1;R
0300164754;2025-10-06 21:15:00;63,8;R;74,0;R
0300164754;2025-10-06 21:00:00;64,0;R;74,2;R
0300164754;2025-10-06 20:45:00;61,4;R;71,0;R
0300164754;2025-10-06 20:30:00;55,5;R;61,8;R
0300164754;2025-10-06 20:15:00;66,5;R;76,6;R
0300164754;2025-10-06 20:00:00;70,9;R;81,7;R
0300164754;2025-10-06 19:45:00;77,4;R;85,7;R
0300164754;2025-10-06 19:30:00;76,8;R;84,2;R
0300164754;2025-10-06 19:15:00;80,4;R;86,1;R
0300164754;2025-10-06 19:00:00;81,7;R;87,8;R
0300164754;2025-10-06 18:45:00;81,3;R;88,0;R
0300164754;2025-10-06 18:30:00;80,8;R;86,9;R
0300164754;2025-10-06 18:15:00;86,3;R;89,8;R
0300164754;2025-10-06 18:00:00;85,7;R;90,6;R
0300164754;2025-10-06 17:45:00;86,9;R;91,3;R
0300164754;2025-10-06 17:30:00;89,4;R;93,1;R
0300164754;2025-10-06 17:15:00;104,1;R;108,5;R
0300164754;2025-10-06 17:00:00;130,5;R;140,6;R
0300164754;2025-10-06 16:45:00;126,2;R;137,0;R
0300164754;2025-10-06 16:30:00;131,1;R;139,7;R
0300164754;2025-10-06 16:15:00;121,3;R;129,1;R
0300164754;2025-10-06 16:00:00;110,4;R;117,4;R
0300164754;2025-10-06 15:45:00;108,5;R;115,7;R
0300164754;2025-10-06 15:30:00;117,2;R;127,7;R
0300164754;2025-10-06 15:15:00;134,0;R;146,5;R
0300164754;2025-10-06 15:00:00;137,9;R;150,0;R
0300164754;2025-10-06 14:45:00;135,7;R;147,8;R
0300164754;2025-10-06 14:30:00;139,3;R;148,1;R
0300164754;2025-10-06 14:15:00;139,7;R;148,3;R
0300164754;2025-10-06 14:00:00;136,7;R;146,1;R
0300164754;2025-10-06 13:45:00;131,6;R;142,3;R
0300164754;2025-10-06 13:30:00;118,2;R;127,7;R
0300164754;2025-10-06 13:15:00;113,5;R;120,3;R
0300164754;2025-10-06 13:00:00;135,9;R;145,8;R
0300164754;2025-10-06 12:45:00;138,8;R;149,5;R
0300164754;2025-10-06 12:30:00;145,9;R;153,1;R
0300164754;2025-10-06 12:15:00;135,8;R;146,3;R
0300164754;2025-10-06 12:00:00;129,4;R;142,1;R
0300164754;2025-10-06 11:45:00;119,5;R;130,5;R
0300164754;2025-10-06 11:30:00;119,2;R;126,4;R
0300164754;2025-10-06 11:15:00;139,1;R;143,4;R
0300164754;2025-10-06 11:00:00;128,5;R;133,9;R
0300164754;2025-10-06 10:45:00;129,1;R;134,3;R
0300164754;2025-10-06 10:30:00;132,1;R;136,2;R
0300164754;2025-10-06 10:15:00;120,9;R;128,9;R
0300164754;2025-10-06 10:00:00;132,6;R;138,8;R
0300164754;2025-10-06 09:45:00;127,9;R;135,1;R
0300164754;2025-10-06 09:30:00;120,3;R;125,5;R
0300164754;2025-10-06 09:15:00;115,9;R;123,4;R
0300164754;2025-10-06 09:00:00;99,7;R;105,7;R
0300164754;2025-10-06 08:45:00;84,1;R;90,3;R
0300164754;2025-10-06 08:30:00;85,9;R;91,7;R
0300164754;2025-10-06 08:15:00;83,7;R;89,2;R
0300164754;2025-10-06 08:00:00;65,8;R;70,6;R
0300164754;2025-10-06 07:45:00;75,2;R;83,8;R
0300164754;2025-10-06 07:30:00;75,0;R;83,5;R
0300164754;2025-10-06 07:15:00;72,0;R;80,8;R
0300164754;2025-10-06 07:00:00;70,9;R;80,2;R
0300164754;2025-10-06 06:45:00;69,0;R;78,5;R
0300164754;2025-10-06 06:30:00;71,4;R;80,4;R
0300164754;2025-10-06 06:15:00;71,2;R;80,5;R
0300164754;2025-10-06 06:00:00;66,0;R;76,4;R
0300164754;2025-10-06 05:45:00;57,3;R;67,0;R
0300164754;2025-10-06 05:30:00;58,9;R;70,1;R
0300164754;2025-10-06 05:15:00;60,5;R;72,0;R
0300164754;2025-10-06 05:00:00;60,1;R;70,6;R
0300164754;2025-10-06 04:45:00;60,0;R;71,0;R
0300164754;2025-10-06 04:30:00;63,2;R;75,8;R
0300164754;2025-10-06 04:15:00;63,5;R;76,0;R
0300164754;2025-10-06 04:00:00;63,7;R;76,2;R
0300164754;2025-10-06 03:45:00;62,7;R;75,4;R
0300164754;2025-10-06 03:30:00;61,6;R;74,0;R
0300164754;2025-10-06 03:15:00;59,7;R;72,1;R
0300164754;2025-10-06 03:00:00;57,5;R;69,4;R
0300164754;2025-10-06 02:45:00;56,2;R;67,9;R
0300164754;2025-10-06 02:30:00;56,4;R;68,3;R
0300164754;2025-10-06 02:15:00;57,3;R;69,0;R
0300164754;2025-10-06 02:00:00;57,9;R;69,3;R
0300164754;2025-10-06 01:45:00;59,4;R;70,9;R
0300164754;2025-10-06 01:30:00;59,4;R;71,1;R
0300164754;2025-10-06 01:15:00;61,5;R;73,6;R
0300164754;2025-10-06 01:00:00;62,7;R;74,9;R
0300164754;2025-10-06 00:45:00;62,3;R;74,5;R
0300164754;2025-10-06 00:30:00;62,9;R;75,1;R
0300164754;2025-10-06 00:15:00;54,3;R;62,7;R
0300164754;2025-10-06 00:00:00;57,1;R;68,1;R
0300164754;2025-10-05 23:45:00;57,4;R;68,8;R
0300164754;2025-10-05 23:30:00;59,6;R;71,7;R
0300164754;2025-10-05 23:15:00;60,0;R;71,6;R
0300164754;2025-10-05 23:00:00;61,2;R;72,6;R
0300164754;2025-10-05 22:45:00;64,5;R;77,7;R
0300164754;2025-10-05 22:30:00;62,4;R;75,5;R
0300164754;2025-10-05 22:15:00;51,4;R;58,7;R
0300164754;2025-10-05 22:00:00;63,5;R;74,6;R
0300164754;2025-10-05 21:45:00;63,7;R;75,0;R
0300164754;2025-10-05 21:30:00;63,0;R;73,9;R
0300164754;2025-10-05 21:15:00;63,9;R;74,7;R
0300164754;2025-10-05 21:00:00;64,0;R;74,9;R
0300164754;2025-10-05 20:45:00;64,3;R;74,9;R
0300164754;2025-10-05 20:30:00;68,3;R;79,1;R
0300164754;2025-10-05 20:15:00;69,2;R;79,5;R
0300164754;2025-10-05 20:00:00;78,0;R;86,6;R
0300164754;2025-10-05 19:45:00;84,3;R;91,3;R
0300164754;2025-10-05 19:30:00;86,5;R;90,9;R
0300164754;2025-10-05 19:15:00;86,9;R;91,4;R
0300164754;2025-10-05 19:00:00;80,9;R;87,0;R
0300164754;2025-10-05 18:45:00;80,8;R;86,7;R
0300164754;2025-10-05 18:30:00;85,6;R;91,1;R
0300164754;2025-10-05 18:15:00;92,2;R;96,0;R
0300164754;2025-10-05 18:00:00;93,0;R;97,5;R
0300164754;2025-10-05 17:45:00;94,8;R;99,7;R
0300164754;2025-10-05 17:30:00;96,1;R;100,6;R
0300164754;2025-10-05 17:15:00;95,6;R;99,7;R
0300164754;2025-10-05 17:00:00;95,1;R;99,4;R
0300164754;2025-10-05 16:45:00;100,9;R;104,4;R
0300164754;2025-10-05 16:30:00;104,1;R;106,9;R
0300164754;2025-10-05 16:15:00;109,6;R;111,6;R
0300164754;2025-10-05 16:00:00;113,4;R;118,7;R
0300164754;2025-10-05 15:45:00;127,7;R;133,4;R
0300164754;2025-10-05 15:30:00;133,2;R;137,9;R
0300164754;2025-10-05 15:15:00;109,1;R;112,8;R
0300164754;2025-10-05 15:00:00;115,6;R;116,1;R
0300164754;2025-10-05 14:45:00;110,8;R;112,0;R
0300164754;2025-10-05 14:30:00;121,8;R;122,9;R
0300164754;2025-10-05 14:15:00;128,5;R;133,1;R
0300164754;2025-10-05 14:00:00;123,3;R;128,4;R
0300164754;2025-10-05 13:45:00;121,7;R;124,0;R
0300164754;2025-10-05 13:30:00;97,5;R;100,6;R
0300164754;2025-10-05 13:15:00;92,4;R;96,4;R
0300164754;2025-10-05 13:00:00;115,9;R;122,3;R
0300164754;2025-10-05 12:45:00;122,5;R;129,4;R
0300164754;2025-10-05 12:30:00;108,0;R;118,0;R
0300164754;2025-10-05 12:15:00;101,2;R;105,6;R
0300164754;2025-10-05 12:00:00;101,0;R;106,0;R
0300164754;2025-10-05 11:45:00;92,0;R;98,8;R
0300164754;2025-10-05 11:30:00;94,8;R;102,0;R
0300164754;2025-10-05 11:15:00;94,1;R;101,0;R
0300164754;2025-10-05 11:00:00;110,3;R;115,0;R
0300164754;2025-10-05 10:45:00;115,6;R;120,2;R
0300164754;2025-10-05 10:30:00;96,7;R;101,0;R
0300164754;2025-10-05 10:15:00;105,7;R;108,2;R
0300164754;2025-10-05 10:00:00;109,7;R;111,9;R
0300164754;2025-10-05 09:45:00;86,3;R;92,7;R
0300164754;2025-10-05 09:30:00;81,2;R;88,0;R
0300164754;2025-10-05 09:15:00;76,4;R;84,5;R
0300164754;2025-10-05 09:00:00;79,5;R;88,7;R
0300164754;2025-10-05 08:45:00;81,0;R;90,3;R
0300164754;2025-10-05 08:30:00;81,1;R;90,6;R
0300164754;2025-10-05 08:15:00;75,1;R;83,2;R
0300164754;2025-10-05 08:00:00;63,0;R;71,5;R
0300164754;2025-10-05 07:45:00;73,5;R;82,9;R
0300164754;2025-10-05 07:30:00;70,7;R;80,2;R
0300164754;2025-10-05 07:15:00;70,5;R;79,3;R
0300164754;2025-10-05 07:00:00;79,4;R;89,6;R
0300164754;2025-10-05 06:45:00;79,7;R;90,3;R
0300164754;2025-10-05 06:30:00;71,8;R;82,0;R
0300164754;2025-10-05 06:15:00;68,5;R;77,3;R
0300164754;2025-10-05 06:00:00;67,7;R;76,6;R
0300164754;2025-10-05 05:45:00;57,0;R;64,1;R
0300164754;2025-10-05 05:30:00;60,9;R;73,2;R
0300164754;2025-10-05 05:15:00;62,8;R;75,6;R
0300164754;2025-10-05 05:00:00;62,7;R;76,0;R
0300164754;2025-10-05 04:45:00;61,3;R;74,7;R
0300164754;2025-10-05 04:30:00;45,7;R;52,0;R
0300164754;2025-10-05 04:15:00;59,4;R;72,1;R
0300164754;2025-10-05 04:00:00;60,6;R;73,8;R
0300164754;2025-10-05 03:45:00;59,4;R;72,2;R
0300164754;2025-10-05 03:30:00;59,0;R;71,9;R
0300164754;2025-10-05 03:15:00;58,0;R;71,8;R
0300164754;2025-10-05 03:00:00;59,0;R;73,2;R
0300164754;2025-10-05 02:45:00;36,9;R;44,0;R
0300164754;2025-10-05 02:30:00;55,3;R;67,7;R
0300164754;2025-10-05 02:15:00;63,0;R;74,6;R
0300164754;2025-10-05 02:00:00;63,8;R;75,4;R
0300164754;2025-10-05 01:45:00;63,8;R;75,2;R
0300164754;2025-10-05 01:30:00;64,0;R;74,9;R
0300164754;2025-10-05 01:15:00;64,5;R;75,2;R
0300164754;2025-10-05 01:00:00;63,3;R;74,3;R
0300164754;2025-10-05 00:45:00;60,1;R;70,2;R
0300164754;2025-10-05 00:30:00;58,5;R;67,0;R
0300164754;2025-10-05 00:15:00;67,1;R;76,9;R
0300164754;2025-10-05 00:00:00;67,1;R;77,6;R
0300164754;2025-10-04 23:45:00;65,4;R;75,1;R
0300164754;2025-10-04 23:30:00;65,3;R;74,9;R
0300164754;2025-10-04 23:15:00;51,9;R;58,5;R
0300164754;2025-10-04 23:00:00;67,3;R;78,0;R
0300164754;2025-10-04 22:45:00;67,5;R;78,2;R
0300164754;2025-10-04 22:30:00;68,1;R;78,6;R
0300164754;2025-10-04 22:15:00;65,2;R;74,7;R
0300164754;2025-10-04 22:00:00;66,1;R;74,8;R
0300164754;2025-10-04 21:45:00;63,7;R;71,5;R
0300164754;2025-10-04 21:30:00;56,8;R;62,5;R
0300164754;2025-10-04 21:15:00;68,4;R;77,3;R
0300164754;2025-10-04 21:00:00;69,5;R;78,4;R
0300164754;2025-10-04 20:45:00;73,5;R;80,4;R
0300164754;2025-10-04 20:30:00;79,2;R;84,8;R
0300164754;2025-10-04 20:15:00;83,0;R;88,4;R
0300164754;2025-10-04 20:00:00;81,4;R;87,0;R
0300164754;2025-10-04 19:45:00;77,9;R;84,9;R
0300164754;2025-10-04 19:30:00;85,8;R;93,5;R
0300164754;2025-10-04 19:15:00;87,5;R;94,9;R
0300164754;2025-10-04 19:00:00;87,1;R;92,1;R
0300164754;2025-10-04 18:45:00;87,4;R;92,3;R
0300164754;2025-10-04 18:30:00;89,0;R;95,7;R
0300164754;2025-10-04 18:15:00;89,6;R;96,2;R
0300164754;2025-10-04 18:00:00;88,4;R;95,1;R
0300164754;2025-10-04 17:45:00;86,1;R;90,7;R
0300164754;2025-10-04 17:30:00;86,5;R;90,2;R
0300164754;2025-10-04 17:15:00;86,1;R;90,1;R
0300164754;2025-10-04 17:00:00;86,1;R;90,9;R
0300164754;2025-10-04 16:45:00;90,7;R;95,5;R
0300164754;2025-10-04 16:30:00;103,4;R;111,7;R
0300164754;2025-10-04 16:15:00;105,0;R;113,2;R
0300164754;2025-10-04 16:00:00;91,9;R;96,9;R
0300164754;2025-10-04 15:45:00;86,0;R;89,8;R
0300164754;2025-10-04 15:30:00;93,0;R;99,7;R
0300164754;2025-10-04 15:15:00;104,1;R;113,4;R
0300164754;2025-10-04 15:00:00;106,7;R;115,8;R
0300164754;2025-10-04 14:45:00;97,5;R;104,6;R
0300164754;2025-10-04 14:30:00;88,4;R;93,1;R
0300164754;2025-10-04 14:15:00;105,4;R;112,8;R
0300164754;2025-10-04 14:00:00;106,6;R;113,9;R
0300164754;2025-10-04 13:45:00;94,2;R;100,9;R
0300164754;2025-10-04 13:30:00;98,4;R;106,2;R
0300164754;2025-10-04 13:15:00;107,4;R;117,4;R
0300164754;2025-10-04 13:00:00;107,4;R;117,6;R
0300164754;2025-10-04 12:45:00;89,1;R;97,3;R
0300164754;2025-10-04 12:30:00;87,7;R;94,4;R
0300164754;2025-10-04 12:15:00;84,3;R;89,7;R
0300164754;2025-10-04 12:00:00;81,5;R;87,7;R
0300164754;2025-10-04 11:45:00;81,7;R;87,8;R
0300164754;2025-10-04 11:30:00;79,4;R;85,2;R
0300164754;2025-10-04 11:15:00;83,3;R;88,6;R
0300164754;2025-10-04 11:00:00;83,3;R;88,7;R
0300164754;2025-10-04 10:45:00;78,2;R;84,5;R
0300164754;2025-10-04 10:30:00;78,5;R;85,4;R
0300164754;2025-10-04 10:15:00;81,7;R;88,9;R
0300164754;2025-10-04 10:00:00;84,7;R;90,5;R
0300164754;2025-10-04 09:45:00;81,6;R;87,9;R
0300164754;2025-10-04 09:30:00;74,5;R;82,9;R
0300164754;2025-10-04 09:15:00;81,2;R;89,7;R
0300164754;2025-10-04 09:00:00;59,9;R;62,9;R
0300164754;2025-10-04 08:45:00;77,6;R;86,2;R
0300164754;2025-10-04 08:30:00;73,6;R;83,2;R
0300164754;2025-10-04 08:15:00;72,0;R;83,2;R
0300164754;2025-10-04 08:00:00;70,9;R;82,4;R
0300164754;2025-10-04 07:45:00;68,8;R;80,0;R
0300164754;2025-10-04 07:30:00;68,5;R;78,6;R
0300164754;2025-10-04 07:15:00;66,5;R;75,5;R
0300164754;2025-10-04 07:00:00;65,8;R;75,2;R
0300164754;2025-10-04 06:45:00;49,8;R;55,8;R
0300164754;2025-10-04 06:30:00;62,4;R;72,1;R
0300164754;2025-10-04 06:15:00;63,5;R;72,7;R
0300164754;2025-10-04 06:00:00;61,4;R;70,6;R
0300164754;2025-10-04 05:45:00;59,9;R;69,9;R
0300164754;2025-10-04 05:30:00;63,3;R;74,5;R
0300164754;2025-10-04 05:15:00;64,8;R;76,6;R
0300164754;2025-10-04 05:00:00;66,0;R;77,5;R
0300164754;2025-10-04 04:45:00;66,4;R;77,5;R
0300164754;2025-10-04 04:30:00;65,8;R;76,1;R
0300164754;2025-10-04 04:15:00;65,4;R;75,5;R
0300164754;2025-10-04 04:00:00;65,9;R;77,3;R
0300164754;2025-10-04 03:45:00;50,4;R;56,4;R
0300164754;2025-10-04 03:30:00;66,6;R;78,6;R
0300164754;2025-10-04 03:15:00;66,4;R;78,4;R
0300164754;2025-10-04 03:00:00;64,4;R;76,0;R
0300164754;2025-10-04 02:45:00;51,4;R;58,6;R
0300164754;2025-10-04 02:30:00;60,2;R;71,0;R
0300164754;2025-10-04 02:15:00;60,4;R;71,4;R
0300164754;2025-10-04 02:00:00;60,8;R;71,4;R
0300164754;2025-10-04 01:45:00;60,5;R;71,2;R
0300164754;2025-10-04 01:30:00;63,1;R;73,9;R
0300164754;2025-10-04 01:15:00;63,5;R;74,5;R
0300164754;2025-10-04 01:00:00;63,9;R;75,4;R
0300164754;2025-10-04 00:45:00;54,4;R;62,5;R
0300164754;2025-10-04 00:30:00;66,6;R;79,1;R
0300164754;2025-10-04 00:15:00;67,3;R;79,0;R
0300164754;2025-10-04 00:00:00;67,0;R;78,9;R
0300164754;2025-10-03 23:45:00;65,5;R;76,9;R
0300164754;2025-10-03 23:30:00;50,6;R;56,1;R
0300164754;2025-10-03 23:15:00;67,3;R;79,6;R
0300164754;2025-10-03 23:00:00;67,6;R;79,7;R
0300164754;2025-10-03 22:45:00;67,0;R;78,7;R
0300164754;2025-10-03 22:30:00;67,3;R;79,1;R
0300164754;2025-10-03 22:15:00;66,3;R;78,2;R
0300164754;2025-10-03 22:00:00;65,3;R;76,5;R
0300164754;2025-10-03 21:45:00;64,1;R;74,9;R
0300164754;2025-10-03 21:30:00;51,1;R;57,2;R
0300164754;2025-10-03 21:15:00;58,2;R;67,2;R
0300164754;2025-10-03 21:00:00;62,4;R;72,4;R
0300164754;2025-10-03 20:45:00;62,9;R;72,5;R
0300164754;2025-10-03 20:30:00;62,9;R;71,7;R
0300164754;2025-10-03 20:15:00;71,3;R;79,8;R
0300164754;2025-10-03 20:00:00;81,2;R;87,3;R
0300164754;2025-10-03 19:45:00;84,9;R;90,7;R
0300164754;2025-10-03 19:30:00;85,8;R;92,0;R
0300164754;2025-10-03 19:15:00;84,6;R;91,1;R
0300164754;2025-10-03 19:00:00;85,3;R;89,9;R
0300164754;2025-10-03 18:45:00;80,5;R;84,3;R
0300164754;2025-10-03 18:30:00;70,0;R;74,3;R
0300164754;2025-10-03 18:15:00;81,9;R;87,6;R
0300164754;2025-10-03 18:00:00;86,4;R;92,5;R
0300164754;2025-10-03 17:45:00;87,1;R;93,2;R
0300164754;2025-10-03 17:30:00;82,3;R;87,8;R
0300164754;2025-10-03 17:15:00;80,0;R;86,0;R
0300164754;2025-10-03 17:00:00;81,8;R;87,0;R
0300164754;2025-10-03 16:45:00;97,5;R;107,1;R
0300164754;2025-10-03 16:30:00;98,3;R;109,1;R
0300164754;2025-10-03 16:15:00;94,6;R;102,5;R
0300164754;2025-10-03 16:00:00;85,6;R;91,1;R
0300164754;2025-10-03 15:45:00;96,7;R;106,2;R
0300164754;2025-10-03 15:30:00;97,9;R;108,7;R
0300164754;2025-10-03 15:15:00;83,0;R;92,1;R
0300164754;2025-10-03 15:00:00;84,6;R;92,1;R
0300164754;2025-10-03 14:45:00;100,2;R;112,1;R
0300164754;2025-10-03 14:30:00;103,3;R;114,6;R
0300164754;2025-10-03 14:15:00;103,4;R;114,6;R
0300164754;2025-10-03 14:00:00;91,7;R;96,1;R
0300164754;2025-10-03 13:45:00;101,1;R;110,0;R
0300164754;2025-10-03 13:30:00;107,2;R;118,1;R
0300164754;2025-10-03 13:15:00;113,0;R;126,1;R
0300164754;2025-10-03 13:00:00;116,6;R;129,6;R
0300164754;2025-10-03 12:45:00;92,0;R;99,2;R
0300164754;2025-10-03 12:30:00;87,4;R;93,9;R
0300164754;2025-10-03 12:15:00;100,9;R;111,0;R
0300164754;2025-10-03 12:00:00;100,2;R;110,6;R
0300164754;2025-10-03 11:45:00;93,5;R;100,7;R
0300164754;2025-10-03 11:30:00;92,4;R;99,2;R
0300164754;2025-10-03 11:15:00;112,7;R;125,0;R
0300164754;2025-10-03 11:00:00;122,6;R;138,4;R
0300164754;2025-10-03 10:45:00;136,2;R;151,9;R
0300164754;2025-10-03 10:30:00;136,5;R;153,5;R
0300164754;2025-10-03 10:15:00;160,1;R;182,2;R
0300164754;2025-10-03 10:00:00;164,1;R;188,0;R
0300164754;2025-10-03 09:45:00;158,6;R;183,9;R
0300164754;2025-10-03 09:30:00;151,7;R;175,4;R
0300164754;2025-10-03 09:15:00;139,3;R;159,8;R
0300164754;2025-10-03 09:00:00;86,4;R;93,8;R
0300164754;2025-10-03 08:45:00;75,5;R;77,6;R
0300164754;2025-10-03 08:30:00;82,3;R;88,5;R
